atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;minimo_para_valorizar;media_pontos_mandante;media_pontos_visitante;media_minutos_jogados;minutos_jogados;apelido;nome;foto;scout.G;scout.A;scout.FT;scout.FD;scout.FF;scout.FS;scout.PS;scout.DP;scout.SG;scout.DE;scout.DS;scout.PP;scout.I;scout.PI;scout.CA;scout.GS;scout.FC;scout.PC;scout.GC;scout.CV;year
118092;38;276;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Luiz Henrique;Luiz Henrique Rosa Roque da Paz;https://s.glbimg.com/es/sde/f/2022/05/03/aebadf5f37c2408be749646adf161f9b_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
116034;38;262;4;6;0.0;3.23;0.0;2.94;20;2.0;2.97;2.94;55.0;65.0;Victor Hugo;Victor Hugo Gomes Silva;https://s.sde.globo.com/media/person_role/2022/04/27/fe19307b5221c38cbe407f4f65e38e0b_FORMATO.png;2;3;0;3;6;13;0;0;0;0;18;0;1;59;1;0;5;0;0;0;2022
111546;38;354;4;6;0.0;1.49;-0.51;0.0;1;1.57;;;0.0;0.0;David;Antônio David Souza Araújo;https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
86970;38;277;3;3;0.0;8.83;0.0;3.77;31;-0.46;4.34;3.13;91.0;92.0;Eduardo Bauermann;Eduardo Gabriel dos Santos Bauermann;https://s.glbimg.com/es/sde/f/2022/03/03/c89e866fa7fb43aaf3b818e5578644d5_FORMATO.png;0;1;1;4;7;34;1;0;11;0;41;0;1;101;7;0;13;0;0;1;2022
110465;38;262;4;5;0.0;1.5;0.0;0.0;1;0.23;;;10.0;10.0;Daniel Cabral;Daniel Cabral de Oliveira;https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
97810;38;354;5;7;13.6;4.88;2.34;2.04;22;-0.29;2.13;0.89;42.0;15.0;Erick;Erick de Arruda Serafim;https://s.glbimg.com/es/sde/f/2022/02/22/391609eb9a9349eac73814c39b4be34c_FORMATO.png;2;0;0;9;9;35;0;0;0;0;11;0;6;105;5;0;13;0;0;0;2022
105809;38;373;3;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Michel;Michel Custódio Gonçalves de Sousa;https://s.glbimg.com/es/sde/f/2022/03/03/882b62da6ad161d5970a05b9e513c47c_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
89695;38;354;5;6;0.0;1.92;0.0;2.14;10;0.71;2.93;1.45;49.0;16.0;Iury Castilho;Iury Lirio Freitas de Castilho;https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png;0;1;0;3;2;20;1;0;0;0;7;0;5;27;3;0;10;0;0;0;2022
69189;38;290;3;6;0.0;2.84;0.0;3.34;5;1.93;;;98.0;96.0;Sidimar;Sidimar Fernando Cigolini;https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png;0;0;0;0;2;4;0;0;2;0;4;0;0;11;0;0;2;0;0;0;2022
117199;38;286;3;6;-2.2;0.74;-0.26;-2.2;1;0.8;;;;;Lucas Ramires;Lucas Pereira Ramires Constante;https://s.glbimg.com/es/sde/f/2022/03/03/eb8c8371f6fca1507410ac29d7eec0b6_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;2022
96340;38;354;4;6;0.0;8.93;0.0;3.48;28;2.79;4.32;2.74;65.0;96.0;Lima;Vinicius Moreira de Lima;https://s.glbimg.com/es/sde/f/2022/02/22/6d2da25187d0a8f998315ea12828e2a6_FORMATO.png;3;0;0;9;18;51;0;0;0;0;39;0;3;130;1;0;23;0;0;1;2022
86757;38;262;5;6;0.0;12.66;0.0;4.64;18;8.51;5.62;3.67;60.0;97.0;Everton;Everton Sousa Soares;https://s.sde.globo.com/media/person_role/2022/07/15/353ea5b8887c0e119da1d3a27bff35d6_FORMATO.png;2;5;1;13;17;16;0;0;0;0;16;0;0;99;0;0;13;0;0;1;2022
117819;38;276;3;6;0.0;2.2;0.0;3.27;12;1.17;;;;;Luizão;Luiz Gustavo Oliveira da Silva;https://s.glbimg.com/es/sde/f/2022/05/15/eae05816cbdd8d3baa72d189ff569c87_FORMATO.png;1;0;0;1;0;4;0;0;3;0;19;0;0;42;3;0;8;0;0;0;2022
115246;38;275;4;6;0.0;0.73;0.0;-0.5;2;0.19;;;;;Naves;Kaiky Marques Naves;https://s.glbimg.com/es/sde/f/2022/04/06/c9e4adc1f61472c24308d45dc3778f10_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;2022
105934;38;275;5;6;0.0;3.68;0.0;1.87;9;0.56;1.88;1.88;25.0;0.0;Merentiel;Miguel Ángel Merentiel Serrano;https://s.glbimg.com/es/sde/f/2022/05/18/bed453587c46cff98d1aabd2c607f70c_FORMATO.png;2;0;0;1;1;1;0;0;0;0;0;0;1;9;0;0;2;0;0;0;2022
111689;38;262;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Bruno;Bruno Guimarães de Souza;https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
111578;38;1371;6;7;4.26;7.8;0.52;3.5;28;1.62;;;;;António Oliveira;António José Cardoso de Oliveira;https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
108752;38;356;5;6;0.0;1.97;0.0;-1.0;0;3.97;;;0.0;0.0;David;David da Hora da Conceição;https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2022
99119;38;277;5;6;0.0;6.16;0.0;3.64;32;1.45;3.54;3.72;59.0;0.0;Lucas Braga;Lucas Braga Ribeiro;https://s.glbimg.com/es/sde/f/2022/03/03/a3607db4d71e6018951bfe51c702fb1a_FORMATO.png;5;1;0;14;14;66;0;0;0;0;26;0;3;110;3;0;23;0;0;0;2022
109626;38;293;5;6;0.0;3.0;0.0;0.0;0;2.34;;;0.0;0.0;Davi Araújo;Davi Machado dos Santos Araújo;https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
62969;38;266;5;6;0.4;5.95;-1.14;2.8;3;7.66;4.0;0.0;7.0;15.0;Alan;Alan Douglas Borges de Carvalho;https://s.glbimg.com/es/sde/f/2022/06/23/187dc58be092ec53908581d6f65fb635_FORMATO.png;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2022
94044;38;277;1;6;0.0;5.92;0.0;8.0;1;7.42;;;95.0;95.0;John Victor;John Victor Maciel Furtado;https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2022
102464;38;354;2;6;0.0;1.98;0.0;-0.05;2;1.19;;;31.0;50.0;Kelvyn;Kelvyn Ramos da Fonseca;https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;2;0;0;0;2022
118433;38;286;5;6;0.0;0.91;0.0;0.8;1;0.89;;;6.0;6.0;Weliton;Weliton Santos do Amaral;https://s.glbimg.com/es/sde/f/2022/06/17/dae18e18546eae48b0ece6166722711a_FORMATO.png;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
62104;38;294;4;6;0.5;2.82;-0.08;1.21;19;0.71;1.7;0.78;46.0;0.0;Robinho;Róbson Michael Signorini;https://s.glbimg.com/es/sde/f/2022/02/23/252fa0c71255ea5a7be0a2efc493fe21_FORMATO.png;0;2;0;1;3;14;0;0;0;0;18;0;2;142;2;0;13;0;0;0;2022
86029;38;354;4;6;0.0;2.61;0.0;1.33;6;2.85;1.93;0.73;32.0;62.0;Diego;Diego Rigonato Rodrigues;https://s.glbimg.com/es/sde/f/2022/06/23/a9b4d32f7d6d9e4fc96279399e6ab904_FORMATO.png;0;0;0;2;0;6;0;0;0;0;6;0;0;24;1;0;4;0;0;0;2022
118175;38;280;4;6;-0.4;0.74;-0.17;0.5;4;1.9;;;;;Nathan Camargo;Nathan Camargo dos Santos;https://s.sde.globo.com/media/person_role/2022/05/13/019181541f21c099abef3f7edd4c4339_FORMATO.png;0;0;0;0;0;1;0;0;0;0;3;0;0;2;1;0;3;0;0;0;2022
115273;38;293;5;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Emersonn;Emersonn Correia da Silva;https://s.glbimg.com/es/sde/f/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
113157;38;294;2;6;6.8;2.35;0.98;1.53;10;0.73;1.12;0.73;39.0;75.0;Nathan;Nathan Gabriel de Souza Mendes;https://s.glbimg.com/es/sde/f/2022/05/12/de6b8729fcf47b68e0f72bfc25b2423e_FORMATO.png;0;1;0;0;0;12;0;0;1;0;9;0;0;51;1;0;8;0;0;1;2022
50347;38;282;5;5;0.0;6.61;0.0;2.25;12;1.13;0.58;3.9;24.0;25.0;Alan Kardec;Alan Kardec de Sousa Pereira Júnior;https://s.glbimg.com/es/sde/f/2022/07/15/7596fc0c82f0af26689bc225bb5d8716_FORMATO.png;2;0;1;2;5;4;0;0;0;0;2;0;0;11;0;0;6;0;0;0;2022
111891;38;264;4;6;0.0;2.73;0.0;3.6;1;3.64;;;77.0;77.0;Guilherme Biro;Guilherme Sucigan Mafra Cunha;https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png;0;0;0;1;0;1;0;0;0;0;3;0;0;4;1;0;1;0;0;0;2022
107229;38;282;3;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Hiago;Hiago Ribeiro Campelo;https://s.glbimg.com/es/sde/f/2022/06/14/9812f248e6037c1453c223a8eb48ae06_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
104521;38;277;4;6;0.0;7.64;0.0;3.04;27;0.56;4.05;1.65;75.0;0.0;Vinícius Zanocelo;Vinícius Nelson de Souza Zanocelo;https://s.glbimg.com/es/sde/f/2022/03/03/5ec6c9924511913e6d0657f591187ca0_FORMATO.png;3;0;1;11;21;12;0;0;0;0;45;0;2;107;9;0;43;2;0;0;2022
104580;38;277;4;7;4.6;3.36;0.28;1.51;22;3.03;1.45;1.26;30.0;13.0;Sandry;Sandry Roberto Santos Goes;https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png;0;1;0;2;4;8;0;0;0;0;27;0;0;70;2;0;13;1;0;0;2022
99815;38;266;4;7;8.1;8.76;0.76;4.7;32;3.94;4.82;4.21;76.0;94.0;Arias;Jhon Adolfo Arias Andrade;https://s.sde.globo.com/media/person_role/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png;7;9;0;10;15;52;0;0;0;0;38;0;3;273;5;0;46;0;0;0;2022
118496;38;290;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Danilo Silva;Danilo Batista Silva;https://s.glbimg.com/es/sde/f/2022/06/26/a20bfbbacb1463823c6e04394bae689d_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
117818;38;276;1;6;0.0;1.0;0.0;0.0;0;0.8;;;;;Young;Young Navarro Moraes;https://s.glbimg.com/es/sde/f/2022/06/09/a86b56def70c12bfc279ed57d8082355_FORMATO.jpeg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
118411;38;294;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Maicky;Maicky Henrique Galastri Gomes;https://s.glbimg.com/es/sde/f/2022/06/15/52696ca377b2326db2ebadb47b3e99dc_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
73421;38;314;3;6;0.0;3.37;0.0;1.38;16;2.59;1.16;1.86;70.0;0.0;Rafael Vaz;Rafael Vaz dos Santos;https://s.glbimg.com/es/sde/f/2022/06/14/0cf5ee853af9ccb2eedcdd0295d6567a_FORMATO.png;0;0;0;3;5;5;0;0;2;0;15;0;0;112;2;0;6;1;0;0;2022
118304;38;290;5;6;0.0;2.52;0.0;1.7;14;2.27;;;;;Pedro Junqueira;Pedro Junqueira de Oliveira;https://s.glbimg.com/es/sde/f/2022/05/28/daf47e16b7c4b25b2d36116cb68f3383_FORMATO.png;0;1;0;0;2;6;0;0;0;0;16;0;1;23;1;0;5;0;0;0;2022
110605;38;277;4;6;1.5;2.68;0.18;0.42;5;0.28;0.0;0.2;14.0;0.0;Vinícius Balieiro;Vinícius Balieiro Lourenço de Carvalho;https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png;0;0;0;0;0;2;0;0;0;0;2;0;0;7;0;0;2;0;0;0;2022
107265;38;290;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Pedro Bahia;Pedro Henrique Pereira Viana;https://s.glbimg.com/es/sde/f/2022/03/02/5742a59ec2b94b8742b87e36f832a7d0_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
91521;38;276;5;6;0.0;5.44;0.0;1.35;22;0.77;1.75;0.88;32.0;17.0;Eder;Eder Citadin Martins;https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png;2;0;2;1;4;9;1;0;0;0;7;0;9;30;4;0;9;0;0;0;2022
107554;38;294;2;7;3.4;5.18;0.46;3.6;24;0.95;5.16;1.94;54.0;101.0;Natanael;Natanael Moreira Milouski;https://s.glbimg.com/es/sde/f/2022/02/23/d16a948e2d2950b3b56d30d6433483a7_FORMATO.png;0;2;0;0;1;25;0;0;6;0;45;0;0;121;2;0;22;0;0;0;2022
43618;38;293;6;7;8.01;10.32;0.88;4.34;32;3.49;;;;;Luiz Felipe Scolari;Luiz Felipe Scolari;https://s.glbimg.com/es/sde/f/2021/07/09/e29b4de70c7cc0b46eb86661058d026f_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
116025;38;262;5;6;0.0;0.75;0.0;-0.2;2;0.31;;;18.0;12.0;Petterson;Petterson Novaes Reis;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2022
110607;38;1371;4;6;0.0;2.19;0.0;1.38;13;0.41;1.63;1.08;40.0;23.0;Gabriel Pirani;Gabriel Cordeiro Pirani;https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png;1;0;0;2;4;5;0;0;0;0;7;0;1;31;1;0;8;0;0;0;2022
68942;38;294;3;7;-1.3;5.63;-0.17;2.47;33;0.3;3.47;1.48;89.0;101.0;Luciano Castán;Luciano Castán da Silva;https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png;2;0;0;0;7;19;0;0;8;0;39;0;1;168;7;0;27;1;0;1;2022
51413;38;1371;1;7;0.0;11.22;-0.21;4.44;28;2.33;5.34;3.8;88.0;94.0;Walter;Walter Leandro Capeloza Artune;https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png;0;0;0;0;0;3;0;0;8;105;3;0;0;0;0;26;0;0;0;0;2022
107676;38;277;2;7;2.1;3.46;0.01;1.8;9;2.36;0.0;2.82;61.0;92.0;Nathan;Nathan Santos de Araújo;https://s.sde.globo.com/media/person_role/2022/09/30/photo_FORMATO.png;0;0;0;0;3;6;0;0;2;0;11;0;0;44;1;0;10;1;0;1;2022
106219;38;293;4;5;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Kawan;Kawan Gabriel da Silva;https://s.glbimg.com/es/sde/f/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
114374;38;277;2;7;3.9;8.18;0.44;2.72;20;1.96;3.08;2.22;76.0;92.0;Lucas Pires;Lucas Pires Silva;https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png;0;0;2;5;8;10;0;0;4;0;38;0;1;244;2;0;16;0;0;1;2022
79066;38;294;1;6;0.0;7.34;0.0;3.28;19;5.23;;;97.0;94.0;Alex Muralha;Alex Roberto Santana Rafael;https://s.sde.globo.com/media/person_role/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png;0;0;0;0;0;4;0;0;5;62;1;0;0;0;1;27;0;0;0;0;2022
99670;38;290;3;6;0.0;2.0;0.0;0.0;0;1.57;;;;;Arthur;Arthur Henrique Vieira Araújo;https://s.glbimg.com/es/sde/f/2022/06/27/cfeea87e1e558108c5c50dfd084e1f04_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
82647;38;294;4;7;1.6;3.32;-1.14;1.51;21;8.39;1.82;1.2;34.0;76.0;Régis;Régis Augusto Salmazzo;https://s.glbimg.com/es/sde/f/2022/02/23/c47fcbc612efa64ebc997eda805f11e5_FORMATO.png;1;1;0;3;6;7;2;0;0;0;14;0;1;50;2;0;16;0;0;0;2022
110415;38;277;5;7;0.4;5.2;-0.08;2.81;25;1.48;2.86;2.95;49.0;79.0;Ângelo;Ângelo Gabriel Borges Damaceno;https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png;1;6;0;9;7;32;1;0;0;0;19;0;2;132;5;0;19;0;0;0;2022
72775;38;293;4;7;2.4;6.74;0.3;2.09;13;1.21;2.47;1.48;67.0;94.0;Fernandinho;Fernando Luiz Rosa;https://s.sde.globo.com/media/person_role/2022/06/28/6c6eb043593091bc0d2998934a7cb0a9_FORMATO.png;1;2;0;3;4;15;0;0;0;0;13;0;1;79;5;0;26;0;0;0;2022
115248;38;275;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Jhonatan;Jhonatan dos Santos Rosa;https://s.glbimg.com/es/sde/f/2022/02/21/f581287c6b927db9eda0862d313afcf5_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
38141;38;276;3;6;0.0;6.85;0.0;3.43;15;6.46;;;84.0;57.0;Miranda;João Miranda de Souza Filho;https://s.glbimg.com/es/sde/f/2022/03/01/63cdbc67a76c583cd60a4368a8c9441e_FORMATO.png;0;0;0;2;3;9;0;0;5;0;24;0;0;36;4;0;14;0;0;0;2022
78850;38;276;2;6;7.4;5.63;0.75;2.78;25;2.61;2.05;3.02;47.0;0.0;Reinaldo;Reinaldo Manoel da Silva;https://s.sde.globo.com/media/person_role/2022/03/01/779ff87d6723d6c70d7caac56df86d5f_FORMATO.png;3;3;0;2;9;11;0;0;5;0;17;0;1;226;3;0;15;0;0;0;2022
93787;38;294;4;5;0.0;17.2;0.0;9.77;6;14.14;;;86.0;69.0;Andrey;Andrey Ramos do Nascimento;https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png;3;0;0;5;8;11;1;0;0;0;19;0;0;28;1;0;11;0;0;0;2022
80287;38;276;5;7;8.7;12.39;-0.26;4.75;28;9.75;3.92;5.34;62.0;0.0;Luciano;Luciano da Rocha Neves;https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_FORMATO.png;9;2;1;17;22;27;1;0;0;0;20;1;8;88;8;0;23;0;0;0;2022
98306;38;294;4;6;0.0;3.56;0.0;2.32;12;1.83;;;51.0;45.0;Val;Valdemir de Oliveira Soares;https://s.glbimg.com/es/sde/f/2022/02/23/55b00d4d936fd275a647c473479fa8d6_FORMATO.png;0;1;0;3;5;11;0;0;0;0;21;0;0;55;6;0;13;0;0;0;2022
94787;38;356;2;6;0.0;2.51;0.0;1.47;7;1.96;;;81.0;47.0;Landázuri;Anthony Rigoberto Landázuri Estacio;https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png;0;0;0;1;0;5;1;0;1;0;9;0;0;44;1;0;16;0;0;0;2022
104502;38;293;4;6;0.0;3.15;0.0;1.63;9;-0.02;2.18;0.95;52.0;0.0;Christian;Christian Roberto Alves Cardoso;https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png;0;0;1;3;4;6;0;0;0;0;10;0;2;18;3;0;17;0;0;0;2022
95466;38;276;2;6;0.0;6.05;0.0;3.96;23;8.06;;;56.0;103.0;Igor Vinícius;Igor Vinícius de Souza;https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png;1;2;0;1;4;12;0;0;6;0;44;0;0;136;2;0;16;0;0;0;2022
118501;38;262;2;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;José Welinton;José Welinton Campos Menezes;https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
81845;38;276;4;6;0.0;7.45;0.0;2.78;14;1.52;;;67.0;67.0;Alisson;Alisson Euler de Freitas Castro;https://s.glbimg.com/es/sde/f/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_FORMATO.png;1;2;0;6;6;16;0;0;0;0;13;0;0;56;5;0;14;0;0;0;2022
100652;38;264;5;7;4.5;10.31;-1.39;5.05;18;13.37;5.9;4.19;61.0;101.0;Yuri Alberto;Yuri Alberto Monteiro da Silva;https://s.sde.globo.com/media/person_role/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png;7;1;0;12;12;28;0;0;0;0;12;0;6;92;2;0;25;0;0;1;2022
105300;38;276;3;7;6.9;6.37;0.2;3.76;8;6.01;2.73;3.75;62.0;0.0;Ferraresi;Nahuel Adolfo Ferraresi Hernández;https://s.glbimg.com/es/sde/f/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png;0;0;0;1;1;9;0;0;2;0;20;0;0;30;1;0;8;1;0;1;2022
120444;38;286;5;7;1.5;1.25;0.11;0.67;10;1.08;0.75;0.23;16.0;24.0;Ruan;Ruan Pereira Duarte;https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/29/photo_FORMATO_r7kZYAV.png;0;0;0;1;2;4;0;0;0;0;3;0;0;11;0;0;2;0;0;0;2022
71844;38;356;5;7;8.9;9.98;0.39;4.75;19;7.21;3.55;5.29;61.0;29.0;Thiago Galhardo;Thiago Galhardo do Nascimento Rocha;https://s.glbimg.com/es/sde/f/2022/07/16/27deb38ffaefdd66a10d7f246dcc678f_FORMATO.png;7;1;0;10;14;20;1;0;0;0;17;1;3;110;5;0;17;0;0;0;2022
83433;38;276;4;3;0.0;8.95;0.0;4.29;28;1.41;5.04;3.54;60.0;0.0;Patrick;Patrick Bezerra do Nascimento;https://s.sde.globo.com/media/person_role/2022/03/01/6ebefc2dde70dd404af0145a962b55d4_FORMATO.png;4;3;0;3;11;35;0;0;0;0;57;0;2;118;5;0;27;0;0;0;2022
101002;38;263;5;7;-1.7;7.57;-1.2;3.7;15;5.65;2.73;5.44;58.0;92.0;Júnior Santos;José Antonio dos Santos Júnior;https://s.glbimg.com/es/sde/f/2022/08/16/b90d064488716f8526c5c2519944eceb_FORMATO.png;1;2;2;5;14;12;0;0;0;0;19;0;4;64;1;0;19;1;0;0;2022
84816;38;262;2;6;0.0;5.63;0.0;2.66;5;1.17;2.83;2.4;56.0;32.0;Varela;Guillermo Varela Olivera;https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_NRQp1lu.png;0;0;0;0;0;6;0;0;1;0;6;0;0;16;0;0;1;0;0;0;2022
106323;38;356;4;7;4.3;6.37;0.7;3.19;12;0.71;3.9;2.43;74.0;90.0;Caio Alexandre;Caio Alexandre Souza e Silva;https://s.sde.globo.com/media/person_role/2022/09/22/photo_FORMATO_V96pF1l.png;1;0;0;0;2;12;0;0;0;0;34;0;0;68;1;0;24;0;0;1;2022
98976;38;276;4;6;0.0;3.86;0.0;1.21;10;3.99;;;63.0;100.0;Gabriel;Gabriel Neves Perdomo;https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png;0;0;0;0;0;1;0;0;0;0;19;0;0;39;4;0;11;0;0;0;2022
98515;38;314;5;6;0.0;2.02;0.0;0.48;5;1.72;0.48;0.0;21.0;27.0;Lucas Silva;Lucas da Silva de Jesus;https://s.glbimg.com/es/sde/f/2022/08/16/b8125d34db304bc8fafb40a16b0c01f7_FORMATO.png;0;0;0;0;1;6;0;0;0;0;0;0;0;11;0;0;1;0;0;0;2022
63058;38;294;4;6;-0.1;6.16;-0.44;2.45;20;2.31;2.69;2.43;84.0;0.0;Willian Farias;Willian Roberto Farias;https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png;0;0;0;0;4;23;0;0;0;0;44;0;0;80;7;0;12;0;0;0;2022
100084;38;276;4;7;5.2;5.76;0.77;1.58;30;0.37;1.03;1.78;68.0;0.0;Igor Gomes;Igor Silveira Gomes;https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png;0;4;0;4;10;26;0;0;0;0;28;0;2;161;3;0;31;0;0;1;2022
117336;38;266;3;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Cipriano;João Luiz da Silva Cipriano;https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
97907;38;294;2;7;1.6;4.96;0.38;3.26;14;-0.57;4.33;2.3;63.0;89.0;Rafael Santos;Rafael Lucas Cardoso Santos;https://s.glbimg.com/es/sde/f/2022/08/05/0c115feb4030c69c06d86bd5b7794be9_FORMATO.png;0;0;0;2;4;7;0;0;5;0;26;0;0;152;2;0;8;0;0;0;2022
109102;38;293;4;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Daniel Martins;Daniel Sergio Martins;https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
