atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;minimo_para_valorizar;media_pontos_mandante;media_pontos_visitante;media_minutos_jogados;minutos_jogados;apelido;nome;foto;scout.G;scout.A;scout.FT;scout.FD;scout.FF;scout.FS;scout.PS;scout.DP;scout.SG;scout.DE;scout.DS;scout.PP;scout.I;scout.PI;scout.CA;scout.GS;scout.FC;scout.PC;scout.GC;scout.CV;year
86391;38;290;2;6;0.0;9.63;0.0;4.86;21;2.12;;;83.0;29.0;Sander;Sander Henrique Bortolotto;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_klsEyT2.png;0;3;0;7;5;37;0;0;3;0;41;0;1;0;1;0;23;0;0;0;2023
86410;38;294;2;6;0.0;4.69;0.0;3.55;23;3.8;;;;;Victor Luis;Victor Luis Chuab Zamblauskas;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_FOvv8wu.png;2;1;0;2;7;12;0;0;6;0;23;0;0;0;3;0;17;0;1;0;2023
86508;38;276;1;6;0.0;4.09;0.0;3.88;4;1.02;;;100.0;103.0;Jandrei;Jandrei Chitolina Carniel;https://s.sde.globo.com/media/person_role/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png;0;0;0;0;0;1;0;0;2;9;0;0;0;0;1;3;0;0;0;0;2023
85083;38;275;1;6;0.0;3.0;0.0;0.0;0;;;;;;Vinicius Silvestre;Vinicius Silvestre da Costa;https://s.sde.globo.com/media/person_role/2022/02/21/6b18b6e2028293647615790cb3edf11f_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
86757;38;262;5;7;1.1;8.55;-0.59;4.32;32;4.6;;;;;Everton;Everton Sousa Soares;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_EcaScZP.png;4;5;1;18;21;25;1;0;0;0;29;0;7;0;1;0;22;0;0;0;2023
84918;38;265;5;6;0.0;8.43;0.0;4.46;16;-0.19;5.28;3.63;50.0;14.0;Rafael Ratão;Rafael Rogério da Silva;https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_q8xm0Ax.png;4;0;0;7;9;10;0;0;0;0;20;0;1;0;2;0;11;0;0;0;2023
86777;38;263;4;7;1.1;4.69;0.16;2.02;22;0.5;;;;;Danilo Barbosa;Danilo Barbosa da Silva;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_6wIsdHM.png;2;0;0;1;6;26;0;0;0;0;16;0;1;0;5;0;16;0;0;0;2023
84523;38;356;5;6;0.0;2.37;0.0;0.58;11;0.95;;;31.0;23.0;Romarinho;José Romário Silva de Souza;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_UU97nfg.png;0;0;0;2;2;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2023
86859;38;356;4;7;1.2;4.18;0.23;3.18;24;0.04;;;;;José Welison;José Welison da Silva;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_Sq4MDcU.png;1;2;1;4;14;18;0;0;0;0;42;0;1;0;8;0;40;0;0;0;2023
86686;38;263;4;7;3.7;8.18;0.36;2.86;35;1.94;;;;;Tchê Tchê;Danilo das Neves Pinheiro;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_FytIYxJ.png;2;4;2;10;12;47;0;0;0;0;26;0;0;0;7;0;37;0;0;0;2023
87008;38;267;1;7;0.0;9.69;-0.48;3.71;35;3.24;;;;;Léo Jardim;Leonardo César Jardim;https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_2NC7Cvz.png;0;0;0;0;0;2;0;1;8;129;0;0;0;0;2;45;0;0;0;0;2023
87228;38;282;2;7;0.5;10.31;0.02;4.75;28;0.86;;;;;Guilherme Arana;Guilherme Antonio Arana Lopes;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6cBmo9F.png;2;0;0;5;14;26;0;0;11;0;36;0;0;0;2;0;20;0;0;1;2023
85931;38;282;4;6;0.0;5.52;0.0;3.3;12;1.27;;;62.0;49.0;Hyoran;Hyoran Kaue Dalmoro;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_we4xNWc.png;2;0;1;3;10;11;0;0;0;0;13;0;2;0;4;0;23;1;0;0;2023
87258;38;277;5;7;0.8;8.25;-0.72;4.67;21;4.99;;;;;Soteldo;Yeferson Julio Soteldo Martínez;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xCE9nv8.png;1;6;1;10;13;51;1;0;0;0;17;0;3;0;3;0;10;0;0;2;2023
86143;38;327;3;5;0.0;2.82;0.0;1.16;7;0.11;;;80.0;11.0;Wanderson;Wanderson Santos Pereira;https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_2XeXgn6.png;0;0;0;1;1;1;0;0;1;0;3;0;0;0;0;0;10;0;0;0;2023
85465;38;293;4;3;0.0;4.13;0.0;2.33;21;-0.82;2.36;2.33;51.0;23.0;Alex Santana;Alex Paulo Menezes Santana;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_9oyYdIt.png;3;0;0;3;14;25;0;0;0;0;11;0;3;0;6;0;20;0;0;1;2023
87342;38;284;3;7;-0.6;7.44;-0.19;3.03;27;0.98;;;;;Kannemann;Walter Kannemann;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_q2fTOjY.png;0;1;0;3;3;26;0;0;6;0;49;0;0;0;14;0;46;0;0;1;2023
87402;38;277;3;7;9.2;7.93;1.09;3.28;28;2.81;;;;;Messias;Messias Rodrigues da Silva Júnior;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_XWlumea.png;2;0;0;5;4;9;0;0;8;0;26;0;1;0;2;0;20;1;0;0;2023
87470;38;265;4;7;18.1;13.5;1.98;4.67;32;6.14;;;;;Thaciano;Thaciano Mickael da Silva;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_dQGg2S1.png;4;5;3;12;27;27;0;0;0;0;39;0;7;0;3;0;31;0;0;0;2023
87552;38;293;4;7;1.4;8.03;-2.03;4.36;31;12.63;;;;;Vitor Bueno;Vitor Frezarin Bueno;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Vn5DBCR.png;5;5;2;18;27;34;0;0;0;0;15;0;6;0;7;0;20;0;0;0;2023
86388;38;327;4;6;0.0;5.2;0.0;1.84;26;1.31;0.88;2.81;60.0;50.0;Alê;Alexandre Egea;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_HII8Evy.png;1;0;0;0;11;24;0;0;0;0;30;0;1;0;5;0;29;0;0;1;2023
87853;38;282;3;6;0.0;10.91;0.0;4.68;27;6.43;;;;;Mauricio Lemos;Paolo Mauricio Lemos Merladett;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png;1;0;1;6;9;18;0;0;12;0;44;0;2;0;10;0;25;0;0;1;2023
87863;38;262;4;7;3.0;13.36;-1.17;5.62;27;9.71;;;;;Arrascaeta;Giorgian Daniel de Arrascaeta Benedetti;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_CaSgg7s.png;6;6;2;8;20;40;1;0;0;0;26;0;4;0;3;0;22;0;0;0;2023
87808;38;263;3;7;-0.3;3.11;-0.69;2.18;12;3.59;;;44.0;98.0;Philipe Sampaio;Philipe Sampaio Azevedo;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E29teNI.png;0;0;0;0;2;5;0;0;3;0;10;0;2;0;2;0;9;0;0;0;2023
86759;38;284;4;6;0.0;3.03;0.0;0.43;4;0.55;;;18.0;14.0;Luan;Luan Guilherme de Jesus Vieira;https://s.sde.globo.com/media/person_role/2023/08/01/photo_FORMATO_wWoVCQJ.png;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2023
87225;38;293;3;6;0.0;8.95;0.0;3.65;11;1.17;;;;;Pedro Henrique;Pedro Henrique Ribeiro Gonçalves;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Pmz9ta0.png;1;0;0;1;5;5;0;0;4;0;10;0;2;0;3;0;14;0;0;0;2023
87242;38;285;4;6;0.0;6.35;0.0;1.95;27;0.72;2.16;1.73;63.0;29.0;Carlos de Pena;Carlos María de Pena Bonino;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8NTSnKt.png;2;0;0;7;10;15;0;0;0;0;22;0;0;0;4;0;20;1;0;1;2023
86799;38;294;5;6;0.0;3.27;0.0;1.57;10;1.31;;;43.0;29.0;Rodrigo Pinho;Rodrigo Cunha Pereira de Pinho;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vRioSFE.png;0;0;1;4;5;10;0;0;0;0;3;0;4;0;2;0;8;0;0;0;2023
93550;38;327;4;6;0.0;7.18;0.0;5.16;19;0.86;;;;;Benítez;Martín Nicolás Benítez;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_AwXLo9s.png;3;4;2;6;14;45;0;0;0;0;13;0;4;0;4;0;13;0;0;0;2023
88323;38;264;5;7;8.9;5.49;0.15;4.43;20;7.23;;;;;Ángel Romero;Ángel Rodrigo Romero Villamayor;https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_CufTSrv.png;6;1;0;4;6;30;0;0;0;0;13;0;4;0;2;0;7;0;0;0;2023
87009;38;284;4;3;0.0;4.15;0.0;1.62;19;0.83;1.45;1.8;38.0;28.0;Nathan;Nathan Allan de Souza;https://s.sde.globo.com/media/person_role/2023/04/12/photo_FORMATO_H5UIx66.png;0;1;0;5;5;13;0;0;0;0;14;0;1;0;3;0;15;0;0;0;2023
88136;38;267;1;6;0.0;5.0;0.0;0.0;0;;;;;;Ivan;Ivan Quaresma da Silva;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_qStnmUz.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
86864;38;327;2;6;0.0;6.16;0.0;3.55;25;3.21;;;;;Marlon;Marlon Matheus Lopes do Nascimento;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_hRhEq94.png;1;1;0;2;4;37;0;0;1;0;48;0;0;0;3;0;16;0;1;0;2023
88597;38;356;4;6;0.0;3.24;-0.02;1.15;16;0.46;1.79;0.6;32.0;3.0;Lucas Crispim;Lucas de Figueiredo Crispim;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_EvxhSX5.png;0;0;2;2;4;8;0;0;0;0;4;0;1;0;0;0;6;0;0;0;2023
93988;38;275;5;7;1.9;5.35;-1.39;3.93;31;9.44;;;;;Breno Lopes;Breno Henrique Vasconcelos Lopes;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png;5;3;2;18;12;45;0;0;0;0;11;0;13;0;1;0;11;0;0;0;2023
87603;38;327;1;6;0.0;3.03;0.0;2.6;10;1.12;;;102.0;104.0;Mateus Pasinato;Mateus Pasinato;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_Zcws9I1.png;0;0;0;0;0;2;0;0;1;41;0;0;0;0;1;20;0;0;0;0;2023
89256;38;262;4;7;4.1;11.17;0.13;4.48;31;3.57;;;;;Gerson;Gerson Santos da Silva;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_UpueHtq.png;5;6;0;6;12;66;1;0;0;0;34;0;4;0;4;0;48;1;0;1;2023
87391;38;290;5;6;0.0;6.05;0.0;3.96;19;4.53;3.07;4.96;71.0;80.0;Allano;Allano Brendon de Souza Lima;https://s.sde.globo.com/media/person_role/2023/08/08/photo_FORMATO_tmBtY58.png;1;0;2;12;10;42;0;0;0;0;25;0;5;0;5;0;22;0;0;0;2023
87747;38;265;4;6;0.0;3.83;0.0;1.52;22;-0.67;1.44;1.62;52.0;63.0;Yago Felipe;Yago Felipe da Costa Rocha;https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO.png;0;0;0;2;6;21;0;0;0;0;27;0;0;0;6;0;35;0;0;0;2023
88857;38;294;4;6;0.0;6.65;0.0;3.9;30;4.0;;;;;Marcelino Moreno;Damián Marcelino Moreno;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_gNmfi9P.png;2;4;1;10;14;69;1;0;0;0;28;0;3;0;6;0;23;1;0;0;2023
88916;38;294;1;6;0.0;2.94;0.0;1.5;5;3.51;;;;;Luan Polli;Luan Polli Gomes;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_BtY3LFq.png;0;0;0;0;0;1;0;0;0;18;0;0;0;0;2;9;0;0;0;0;2023
89493;38;282;3;7;1.8;4.21;-0.51;2.7;11;4.62;;;;;Igor Rabello;Igor Rabello da Costa;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png;0;0;0;1;0;1;0;0;3;0;18;0;0;0;2;0;12;0;0;1;2023
88065;38;266;2;5;0.0;4.0;0.0;0.0;0;;;;;;Jorge;Jorge Marco de Oliveira Moraes;https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_Rnoad6D.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
89840;38;276;5;5;0.0;16.64;0.0;6.47;18;15.67;;;82.0;98.0;Calleri;Jonathan Calleri;https://s.sde.globo.com/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png;9;2;2;10;13;33;2;0;0;0;4;0;14;0;5;0;37;0;0;0;2023
89846;38;284;4;6;3.6;11.13;0.55;4.44;33;0.87;;;;;Cristaldo;Franco Cristaldo;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Sywtl9T.png;7;4;0;13;8;35;2;0;0;0;31;1;5;0;0;0;10;1;0;0;2023
88033;38;1371;3;3;0.0;4.72;0.0;2.5;32;-0.16;;;;;Alan Empereur;Alan Pereira Empereur;https://s.sde.globo.com/media/person_role/2022/07/20/5db43ec8756f6951151160f78ec748cb_FORMATO.png;1;1;0;3;6;16;0;0;10;0;15;0;0;0;8;0;20;0;1;0;2023
89273;38;284;2;7;0.8;9.96;-0.1;3.01;29;1.26;4.7;1.46;78.0;11.0;João Pedro;João Pedro Maturano dos Santos;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ux7O1sm.png;3;1;0;0;3;20;0;0;6;0;22;0;0;0;2;0;19;0;1;0;2023
89275;38;283;2;7;2.6;10.26;-0.39;5.47;30;5.1;;;;;William;Willian de Asevedo Furtado;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_mkEok8F.png;0;2;1;3;12;45;0;0;12;0;61;0;1;0;6;0;39;0;0;0;2023
89637;38;262;4;6;0.0;5.72;0.0;1.63;31;1.5;2.16;1.23;72.0;59.0;Thiago Maia;Thiago Maia Alencar;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_yDq9MVW.png;0;0;0;0;3;7;0;0;0;0;51;0;0;0;6;0;33;1;0;0;2023
88237;38;327;1;6;0.0;1.45;0.0;-1.25;2;-1.38;;;101.0;101.0;Aguerre;Washington Omar Aguerre Lima;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_HgqxxNH.png;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;4;0;0;0;0;2023
90061;38;356;2;7;0.5;10.91;-0.01;5.61;29;1.19;;;;;Bruno Pacheco;Bruno de Jesus Pacheco;https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_PYjs4Li.png;2;3;0;3;9;45;0;0;9;0;60;0;0;0;4;0;49;0;0;0;2023
90120;38;294;5;7;1.5;4.44;0.16;2.75;9;0.75;;;;;Edu;Eduardo Nascimento da Silva Júnior;https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_o4zQHNu.png;2;0;0;2;4;5;0;0;0;0;1;0;2;0;0;0;1;0;0;0;2023
88368;38;267;2;6;0.0;2.89;0.0;4.0;1;3.18;;;84.0;84.0;Gabriel Dias;Gabriel Dias de Oliveira;https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_SmDR7cT.png;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2023
89918;38;284;5;7;7.7;6.47;1.24;3.06;27;0.53;1.71;3.89;47.0;34.0;Everton Galdino;Everton Galdino Moreira;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_TtRmr2d.png;5;2;0;9;13;10;0;0;0;0;10;0;0;0;2;0;12;0;0;0;2023
88423;38;280;2;6;0.0;9.47;0.0;4.59;21;7.85;4.33;4.91;72.0;0.0;Aderlan;Aderlan de Lima Silva;https://s.sde.globo.com/media/person_role/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png;0;1;2;0;5;9;0;0;9;0;43;0;0;0;6;0;33;1;0;1;2023
88744;38;294;5;6;0.0;8.68;0.0;4.07;10;2.06;3.77;4.53;75.0;81.0;Slimani;Islam Slimani;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_yTHJHMX.png;2;2;0;6;7;11;0;0;0;0;3;0;9;0;0;0;11;0;0;1;2023
90031;38;277;5;6;0.0;11.85;0.0;4.83;26;0.97;;;;;Mendoza;John Stiven Mendoza Valencia;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fdX9HMF.png;6;2;1;8;18;53;1;0;0;0;20;0;2;0;4;0;23;0;0;0;2023
90290;38;275;4;6;0.0;4.39;0.0;1.79;8;4.7;2.17;1.4;25.0;13.0;Jailson;Jaílson Marques Siqueira;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_borikKg.png;0;1;0;1;2;1;0;0;0;0;6;0;0;0;0;0;4;0;0;0;2023
89226;38;327;3;6;0.0;2.09;0.0;0.95;28;0.26;;;;;Iago Maidana;Iago Justen Maidana Martins;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_CEXnMRV.png;0;0;0;4;10;6;0;0;1;0;18;0;1;0;5;0;33;1;0;0;2023
90285;38;262;5;6;0.2;5.82;0.01;2.53;28;0.57;;;;;Bruno Henrique;Bruno Henrique Pinto;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_PsLr2Kh.png;2;1;0;13;13;47;1;0;0;0;17;0;9;0;7;0;33;0;0;1;2023
90768;38;262;3;7;0.5;8.74;-0.44;3.43;33;3.4;;;;;Fabrício Bruno;Fabrício Bruno Soares de Faria;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_zrQ4flU.png;0;1;1;4;3;17;0;0;13;0;30;0;0;0;7;0;15;0;0;0;2023
90449;38;265;4;7;9.8;8.37;0.99;3.58;31;3.84;;;;;Rezende;Júlio César Rezende de Miranda;https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ZCpbjlh.png;1;3;0;4;9;28;0;0;0;0;76;0;0;0;7;0;61;1;0;1;2023
91260;38;263;1;7;-3.0;10.68;-1.71;4.61;37;7.25;;;;;Lucas Perri;Lucas Estella Perri;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_83wBpb6.png;0;0;0;0;0;3;0;0;15;129;0;0;0;0;1;34;0;0;0;0;2023
91203;38;327;3;6;0.0;2.19;0.0;0.43;21;1.38;;;;;Éder;Éder Ferreira Graminho;https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ELJqlLk.png;0;0;0;1;1;3;0;0;0;0;19;0;3;0;5;0;20;0;1;1;2023
91190;38;1371;2;6;0.0;3.57;0.0;1.79;15;1.31;0.6;3.57;43.0;35.0;PK;Ítaro Patric Cardoso Calmon;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_kfJYHxI.png;0;0;0;1;2;4;0;0;3;0;12;0;1;0;1;0;11;0;0;1;2023
93787;38;294;4;7;0.9;3.49;0.13;1.65;26;0.42;;;;;Andrey;Andrey Ramos do Nascimento;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_19c678V.png;1;0;0;5;6;16;0;0;0;0;25;0;1;0;5;0;25;1;0;0;2023
91473;38;262;4;7;1.1;4.27;0.25;2.71;24;-0.12;;;;;Erick Pulgar;Erick Antonio Pulgar Farfán;https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xuM4Nls.png;2;2;2;3;7;14;0;0;0;0;33;0;3;0;9;0;45;0;0;0;2023
91573;38;276;3;7;8.5;9.64;1.21;5.16;20;1.42;;;;;Arboleda;Robert Abel Arboleda Escobar;https://s.sde.globo.com/media/person_role/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png;0;0;1;4;4;13;0;0;12;0;27;0;5;0;1;0;7;0;0;1;2023
90232;38;276;2;6;0.0;4.8;0.0;3.47;6;4.57;5.55;2.42;53.0;10.0;Raí Ramos;Raí dos Reis Ramos;https://s.sde.globo.com/media/person_role/2023/04/15/photo_FORMATO_p3UWrBW.png;0;0;0;2;2;1;0;0;3;0;4;0;0;0;2;0;5;0;0;0;2023
89883;38;277;4;6;0.0;4.04;0.0;1.65;27;0.35;1.29;2.08;69.0;48.0;Dodi;Douglas Moreira Fagundes;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_a0W192c.png;0;0;0;4;4;34;0;0;0;0;34;0;0;0;10;0;38;0;0;0;2023
91274;38;277;6;7;3.03;9.81;0.15;4.54;14;2.33;;;;;Marcelo Fernandes;Marcelo Faria Fernandes;https://s.sde.globo.com/media/person_role/2021/04/27/7f50feb3c2bff8d96ced4bd8a038efad_220x220.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
90302;38;356;5;6;0.0;3.62;0.0;-0.2;3;0.99;0.5;-0.55;11.0;5.0;Pedro Rocha;Pedro Rocha Neves;https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2023
91706;38;283;2;7;2.6;17.01;-1.38;7.85;33;10.55;;;;;Marlon;Marlon Rodrigues Xavier;https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png;3;2;1;6;12;36;0;0;12;0;121;0;1;0;7;0;37;0;0;0;2023
90309;38;276;5;6;0.0;3.69;0.0;2.12;21;0.17;3.35;0.76;38.0;34.0;David;David Correa da Fonseca;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_zc5jjjt.png;2;2;1;6;7;12;0;0;0;0;7;0;11;0;4;0;22;0;0;0;2023
91708;38;266;3;7;-0.1;10.17;-0.87;3.26;26;5.29;;;;;Nino;Marcílio Florêncio Mota Filho;https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_U5c1E7V.png;2;0;1;4;3;25;0;0;10;0;12;0;0;0;5;0;24;0;0;2;2023
91607;38;275;5;5;0.0;8.5;0.0;2.71;30;1.13;3.32;2.03;60.0;11.0;Rony;Ronielson da Silva Barbosa;https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_eJOedW8.png;5;0;1;12;14;30;0;0;0;0;9;0;25;0;3;0;21;1;0;0;2023
90540;38;290;5;6;0.0;1.86;0.0;0.96;10;0.46;;;41.0;23.0;Diego Gonçalves;Diego Gonçalves;https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_eh2bZ7u.png;0;0;0;2;3;9;0;0;0;0;3;0;1;0;1;0;7;0;0;0;2023
91689;38;283;4;5;0.0;2.41;0.0;1.66;24;-0.23;1.53;1.65;82.0;73.0;Matheus Jussa;Matheus Isaías dos Santos;https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vMaiFUT.png;1;0;0;8;8;7;0;0;0;0;29;0;0;0;9;0;45;0;0;0;2023
90590;38;265;1;6;0.0;1.95;0.0;-1.0;1;2.62;;;65.0;65.0;Mateus Claus;Mateus Eduardo Claus;https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_UPFwDzZ.png;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;2023
91664;38;263;3;3;0.0;7.99;0.0;3.6;34;6.37;;;;;Adryelson;Adryelson Shawann Lima Silva;https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3WVFnva.png;1;1;0;4;2;18;0;0;15;0;28;0;0;0;6;0;19;0;0;1;2023
91908;38;282;5;7;1.1;8.94;-0.76;4.43;33;5.58;3.87;5.36;65.0;57.0;Pavón;Cristian David Pavón;https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png;3;8;2;15;22;24;0;0;0;0;35;0;11;0;7;0;19;0;0;0;2023
90634;38;1371;4;6;1.7;2.59;0.26;0.68;15;0.4;1.09;0.13;47.0;49.0;Lucas Mineiro;Lucas da Silva Izidoro;https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_AlOmB6m.png;0;0;0;0;4;9;0;0;0;0;9;0;1;0;4;0;14;0;0;0;2023
91772;38;265;3;7;2.3;4.54;0.07;2.91;11;1.93;2.37;2.58;87.0;9.0;David Duarte;David de Duarte Macedo;https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0ibQkD2.png;1;0;1;1;3;4;0;0;2;0;9;0;0;0;3;0;8;0;0;0;2023
91254;38;284;4;7;0.0;4.04;0.03;2.26;22;0.12;2.72;2.05;76.0;51.0;Carballo;Felipe Ignacio Carballo Ares;https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NYg6Ymv.png;1;1;0;6;7;6;0;0;0;0;25;0;0;0;3;0;20;0;0;0;2023
92075;38;267;6;7;5.83;10.28;0.57;5.11;21;2.7;;;;;Ramón Díaz;Ramón Ángel Díaz;https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
92207;38;284;1;7;3.0;3.98;-0.44;5.62;4;4.96;;;;;Caíque;Caíque Luiz Santos da Purificação;https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_bq0AF4S.png;0;0;0;0;0;1;0;0;2;15;0;0;0;0;0;3;0;0;0;0;2023
92237;38;284;3;7;-0.8;3.58;-0.8;2.26;8;3.74;3.86;-0.2;77.0;102.0;Rodrigo Ely;Rodrigo Ely;https://s.sde.globo.com/media/person_role/2023/08/03/photo_220x220_mGnJe3Z.png;0;0;0;0;0;4;0;0;4;0;3;0;1;0;4;0;8;1;0;0;2023
91856;38;294;2;6;0.0;2.66;0.0;1.86;7;0.45;5.0;0.6;36.0;0.0;Hayner;Hayner Willian Monjardim Cordeiro;https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uNyULXz.png;0;1;0;0;0;9;0;0;1;0;3;0;0;0;3;0;7;0;0;0;2023
91866;38;293;3;6;0.0;4.69;0.0;2.61;14;1.53;;;82.0;71.0;Zé Ivaldo;José Ivaldo Almeida Silva;https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ZOxQ99E.png;0;0;0;1;1;9;0;0;5;0;14;0;1;0;2;0;19;1;0;1;2023
91971;38;293;6;7;1.64;11.44;-0.95;4.87;27;7.2;;;;;Wesley Carvalho;Wesley Oliveira de Carvalho;https://s.sde.globo.com/media/person_role/2022/05/05/21d7b4d24237a06ec8872f1ff041e713_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023
92708;38;1371;5;6;1.2;8.73;-0.12;5.15;34;2.05;;;;;Deyverson;Deyverson Brum Silva Acosta;https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png;12;2;2;20;19;63;1;0;0;0;11;1;31;0;5;0;31;0;0;0;2023
